"gender","genderID","height","weight","shoeSize","schoolYear","studyHr","GPA","ACT","pets","siblings","speed","cash","sleep","shoeNums","ageMother","ageFather","random","love","charity","movie","favTV1","favTV2","section"
"Female","Female",62,119,7.5,"Freshman",2.5,4,28,0,3,120,40,6.5,11,57,57,3,"one",50,"none","Real Housewives of Beverly Hills","Dance Moms","Stat100_L1"
"Male","Male",71,150,12,"Freshman",8,4,30,1,1,98,20,9,5,51,52,7,"thousands",10,"Saving Private Ryan","The Office","Parks and Rec","Stat100_L1"
"Female","Female",67,125,7,"Sophomore",2,3.7,29,1,1,101,120,6,20,50,54,5,"millions",25,"Legally Blonde","Scandal","The Bachelor","Stat100_L1"
"Female","Female",64,130,6,"Freshman",2,4,23,2,8,80,3,8,15,47,46,6,"dozens",50,"Grease","Bob's Burgers","American Horror Story","Stat100_L1"
"Female","Female",63,100,7.5,"Freshman",1.5,3.4,29,3,1,60,100,8,4,48,56,4,"few",95,"Toy Story","The Office","Riverdale","Stat100_L1"
"Female","Female",66,130,9,"Senior",1.5,3.8,26,1,0,90,17,7.5,20,52,63,2,"one",50,"none","Pretty Little Liars","One Tree Hill","Stat100_L1"
"Female","Female",66,173,8.5,"Sophomore",2,3,25,6,2,70,2,8,20,52,56,2,"few",75,"Mrs. Doubtfire","Friends","Grey's Anatomy","Stat100_L1"
"Female","Female",65,115,8.5,"Freshman",3.5,3.8,34,9,0,100,38,6.5,7,50,57,2,"one",30,"none","it's always sunny in philadelphia","shameless","Stat100_L1"
"Female","Female",65,132,10,"Freshman",4,3.8,30,1,2,65,6,7,25,47,47,4,"one",100,"Freedom Writers","The Office","This is Us","Stat100_L1"
"Male","Male",67,156,10,"Freshman",2.5,2.5,29,2,2,107,35,7.5,4,50,50,7,"hundreds",20,"A Beautiful Mind","Better Call Saul","House of Cards","Stat100_L1"
"Female","Female",65,120,8.5,"Freshman",2,3.8,27,3,1,90,40,8,15,49,49,6,"few",30,"The Room","Parks & Recreation","that 70's show","Stat100_L1"
"Male","Male",67,165,9,"Sophomore",2,1.7,22,3,2,90,20,7.5,6,43,40,4,"few",40,"None","Flash","How I Met Your Mother","Stat100_L1"
"Female","Female",66,123,7.5,"Sophomore",1.5,3.6,31,3,2,75,55,8,35,56,61,9,"few",50,"clueless","that 70's show","gossip girl","Stat100_L1"
"Female","Female",68,145,10,"Freshman",3,3.7,28,5,3,98,20,8.5,12,59,59,10,"hundreds",100,"the pursuit of happiness","parks and recreation","gossip girl","Stat100_L1"
"Male","Male",67,147,8.5,"Sophomore",4,2.2,26,8,2,60,4,9,7,48,54,10,"hundreds",50,"Lord of the Rings","Family Guy","Man v. Wild","Stat100_L1"
"Female","Female",67,138,10,"Freshman",2,4,30,8,1,80,50,8,23,37,42,4,"one",100,"10 Things I Hate About You","How I Met Your Mother","Grey's Anatomy","Stat100_L1"
"Male","Male",72,110,10.5,"Freshman",7,3.2,32,1,2,36,11,8,5,40,50,3,"hundreds",50,"Pacific Rim","EXPANSE","GOT","Stat100_L1"
"Male","Male",72,150,11,"Sophomore",3,2.7,23,8,2,120,28,6,12,57,55,7,"dozens",9,"Saving Private Ryan","Breaking bad","Its always sunny","Stat100_L1"
"Female","Female",68,115,8,"Junior",4,3.6,25,5,3,99,0,6,8,48,40,3,"few",29,"dazed and confused","law and order","shamless","Stat100_L1"
"Female","Female",67,130,6.5,"Sophomore",6,3.1,31,0,0,0,104,8,8,46,48,6,"few",75,"Hunger Games I","The Voice","none","Stat100_L1"
"Male","Male",68,170,9.5,"Freshman",1,3.9,29,3,2,135,23,6.5,5,39,36,4,"hundreds",90,"Warrior","How I Met Your Mother","Dragon Ball Z","Stat100_L1"
"Female","Female",63,140,8.5,"Sophomore",3,3.1,28,1,2,85,60,7,27,63,62,6,"one",49,"none","riverdale","family guy","Stat100_L1"
"Female","Female",66,152,9.5,"Sophomore",2,3,25,1,2,0,40,6.5,11,48,47,6,"few",20,"Spiderman: Homecoming","The Office","How I Met Your Mother","Stat100_L1"
"Male","Male",69,143,9,"Freshman",8,4,30,1,0,0,500,6.5,6,47,47,7,"few",80,"The tatanic","jimmy show","ellen show","Stat100_L1"
"Female","Female",65,125,8,"Freshman",1,3.5,28,2,2,115,50,8,17,56,58,4,"few",20,"Bridesmaids","Shameless","The Office","Stat100_L1"
"Female","Female",64,145,9,"Sophomore",2,3.8,29,0,1,92,45,8,24,48,49,7,"few",100,"Avatar","Game of Thrones","This is Us","Stat100_L1"
"Male","Male",68,156,9.5,"Freshman",0.5,3.4,25,1,1,115,3,7,5,59,65,8,"dozens",100,"The Graduate","Rick and Morty","Curb Your Enthusiasm","Stat100_L1"
"Male","Male",71,164,12.5,"Freshman",2.5,2,23,4,3,75,140,7.5,5,54,49,6,"dozens",50,"""""none""""","That 70s Show","Modern Family","Stat100_L1"
"Female","Female",66,130,7,"Sophomore",3.5,3.5,29,1,0,50,0,7,20,62,61,6,"few",60,"Monsters University","First Dates","The Bachelor","Stat100_L1"
"Female","Female",64,145,8,"Sophomore",1,3.6,30,0,2,60,10,6,30,52,49,5,"few",98,"7 Brides for 7 Brother","Rupaul's Drag Race","Shameless","Stat100_L1"
"Female","Female",62,102,6,"Freshman",1,3.7,32,2,1,95,72,8,10,52,49,1,"dozens",50,"Arrival","The Office","F.R.I.E.N.D.S.","Stat100_L1"
"Female","Female",64,105,5,"Freshman",2,3.8,32,0,1,105,100,7,23,46,47,8,"hundreds",30,"""""Baby Driver""""","""""Vampire Diaries""""","""""Jane The Virgin""""","Stat100_L1"
"Female","Female",64,148,8,"Sophomore",1.5,3.6,25,0,2,90,20,7,10,51,51,8,"dozens",99,"none","The Office","How I Met Your Mother","Stat100_L1"
"Male","Male",71,180,10.5,"Freshman",2,3.5,24,5,4,120,100,8,13,55,52,2,"one",50,"The Dark Knight","Sons of Anarchy","Ballers","Stat100_L1"
"Female","Female",60,94,6,"Freshman",2,4,24,0,2,0,110,8,4,45,50,4,"none",50,"Hidden Figures","Stranger Things","Sherlock Holmes","Stat100_L1"
"Male","Male",71,160,9.5,"Sophomore",3,2.8,25,5,2,84,200,5.5,3,50,54,6,"few",50,"Star Wars","Game of Thrones","Parks and Recreation","Stat100_L1"
"Female","Female",64,124,7,"Sophomore",5.5,3.7,27,0,2,70,30,7,14,50,52,6,"few",90,"Inside Out","This is Us","Black-ish","Stat100_L1"
"Female","Female",66,135,11,"Sophomore",1,3,26,5,2,85,20,8,30,52,53,5,"few",75,"She's The Man","Gossip Girl","Criminal Minds","Stat100_L1"
"Female","Female",63,135,7.5,"Freshman",1.5,4,27,3,2,80,0,8,10,52,54,5,"few",75,"A Dog's Purpose","Teen Wolf","Being Mary Jane","Stat100_L1"
"Female","Female",60,118,7,"Freshman",2,4,35,0,2,85,40,7.5,10,42,46,7,"few",10,"Harry Potter","Futurama","House of Cards","Stat100_L1"
"Female","Female",62,120,8.5,"Freshman",2,4,25,0,3,85,0,6.5,20,49,50,6,"dozens",60,"The Godfather","Moon Lovers: Scarlet Heart Ryeo","Queer As Folk","Stat100_L1"
"Female","Female",65,150,8.5,"Freshman",0,4,26,3,1,125,30,5,30,50,60,8,"one",15,"""""Titanic""""","""""Greys Anatomy""""","""""Friends""""","Stat100_L1"
"Female","Female",61,97,7,"Sophomore",1,3.3,31,10,1,95,10,7,9,50,54,4,"few",100,"Tommy Boy","The Office","Drake and Josh","Stat100_L1"
"Female","Female",64,125,8.5,"Freshman",3,4,30,3,1,90,44,5.5,18,53,53,6,"one",99,"Lord of the Rings","The Walking Dead","Heartland","Stat100_L1"
"Female","Female",62,115,8,"Freshman",1.5,3.4,28,1,0,90,400,7,10,58,60,10,"few",50,"22 jumpstreet","greys anatomy","pretty little liars","Stat100_L1"
"Male","Male",70,166,11,"Sophomore",1,2.9,28,0,1,120,40,7,6,52,55,6,"few",65,"Hangover","Suits","White Collar","Stat100_L1"
"Female","Female",60,140,6,"Sophomore",2,3.3,27,0,2,60,75,7,9,40,47,7,"few",80,"none","the good place","avatar the last airbender","Stat100_L1"
"Female","Female",63,121,6.5,"Sophomore",2.5,3.5,23,2,2,85,17,8.5,7,42,47,7,"few",40,"La La Land","Criminal Minds","Parks and Rec","Stat100_L1"
"Female","Female",65,134,8.5,"Sophomore",1,4,23,2,2,92,12,10,18,54,55,9,"few",90,"none","Greys anatomy","Gossip girl","Stat100_L1"
"Female","Female",65,145,7.5,"Junior",4,3.5,23,5,4,0,12,8,6,43,45,5,"few",90,"Wolf Children","Parks and Recreation","Breaking Bad","Stat100_L1"
"Female","Female",71,135,10,"Sophomore",2,3.4,29,7,3,90,45,7,25,49,50,2,"hundreds",100,"None","Friends","New Girl","Stat100_L1"
"Female","Female",62,120,7.5,"Sophomore",0.5,3.4,27,3,1,102,0,8,10,42,46,5,"dozens",100,"sisterhood of the traveling pants","psych","merlin","Stat100_L1"
"Female","Female",66,158,8,"Junior",6,3.4,26,30,3,112,35,8,25,54,52,4,"few",100,"The Longest Ride","Riverdale","Heartland","Stat100_L1"
"Male","Male",74,240,11,"Senior",4.5,3.6,24,1,1,105,1,8.5,2,51,58,5,"few",60,"the green mile","Game of Thrones","Avatar the Last Airbender","Stat100_L1"
"Female","Female",62,125,7.5,"Freshman",2,4,25,2,1,110,30,9,20,52,53,4,"one",25,"super bad","parenthood","one tree hill","Stat100_L1"
"Female","Female",62,200,9.5,"Sophomore",3,3.2,20,5,2,70,40,8.5,20,48,48,3,"few",50,"A Walk to Remember","The Office","Criminal Minds","Stat100_L1"
"Female","Female",66,240,10,"Junior",4.5,3.7,25,0,3,20,0,7,14,54,54,4,"few",25,"Baby Driver","Person of Intrest","Luther","Stat100_L1"
"Female","Female",67,150,9,"Freshman",3,4,26,1,2,93,5,7.5,16,53,51,7,"one",60,"Age of Adaline","How I Met Your Mother","Friends","Stat100_L1"
"Male","Male",75,168,11,"Sophomore",1,3.2,23,2,4,0,1000,6,15,60,64,3,"thousands",100,"Good Fellas","Martin","House of Cards","Stat100_L1"
"Female","Female",63,260,9,"Freshman",2,3,22,0,1,75,90,6,33,53,55,3,"one",100,"The Kite Runner","Shamless","That 70s Show","Stat100_L1"
"Male","Male",72,175,12,"Sophomore",2.5,2.7,22,0,2,100,0,9,11,38,39,5,"few",50,"Fast 5","The Office","Shameless","Stat100_L1"
"Female","Female",63,110,7,"Junior",6.5,3.6,22,0,3,90,10,8,13,47,48,5,"one",90,"interstellar","grey's anatomy","gossip girl","Stat100_L1"
"Female","Female",61,125,7,"Freshman",4,4,31,0,3,90,200,7,10,48,51,3,"one",100,"Harry Potter","The Fosters","Breaking Bad","Stat100_L1"
"Male","Male",68,180,10.5,"Freshman",0.5,3.5,26,2,2,93,73,6,10,52,53,5,"few",100,"stuck in love","rick and morty","the office\\e","Stat100_L1"
"Male","Male",70,145,9,"Freshman",2,3.9,28,0,2,110,20,6.5,8,47,52,7,"dozens",90,"gladiator","The Ofiice","Game of Thrones","Stat100_L1"
"Female","Female",61,125,7.5,"Junior",3.5,3,22,11,4,95,0,8,40,49,61,2,"one",50,"My Sister's Keeper","The Office","Pretty Little Liars","Stat100_L1"
"Female","Female",67,145,8.5,"Freshman",1,4,25,0,1,80,20,8,15,52,56,4,"dozens",50,"Pursuit of Happiness","Shameless","House Hunters","Stat100_L1"
"Female","Female",67,125,8,"Freshman",3,4,22,1,1,100,0,4,50,53,54,7,"dozens",30,"Nerve","Shameless","Greys Anatomy","Stat100_L1"
"Female","Female",60,115,7,"Sophomore",2,3.2,26,5,3,85,2,7,12,42,45,5,"few",60,"Sing","One Tree Hill","Bachelor In Paradise","Stat100_L1"
"Male","Male",68,140,10,"Sophomore",8,2.8,23,2,4,80,1,7,8,42,45,3,"millions",50,"Wolf on Wall Street","The Flash","Spongebob Squarepants","Stat100_L1"
"Female","Female",70,155,10,"Freshman",2,4,27,3,2,85,75,8,10,47,47,6,"millions",60,"Titanic","Friends","The Office","Stat100_L1"
"Female","Female",62,115,7.5,"Sophomore",6,3.5,21,30,2,120,0,10,5,56,65,3,"few",100,"Valerian and the City of a Thousand Planets","Doctor Who","Friends","Stat100_L1"
"Male","Male",74,135,10.5,"Freshman",2,4,34,0,1,60,500,7.5,6,47,49,6,"thousands",50,"Inception","Prison Break","Gossip Girl","Stat100_L1"
"Female","Female",67,125,9,"Freshman",1.5,4,26,6,2,90,500,9,12,42,47,6,"one",75,"A Beautiful Mind","The Office","El Internado","Stat100_L1"
"Male","Male",72,191,13,"Sophomore",4,3.5,24,0,1,110,20,7,16,55,61,8,"hundreds",20,"hidden figures","It's always sunny in Philadelphia","Rick and Morty","Stat100_L1"
"Female","Female",64,125,6.5,"Freshman",3,3.7,24,5,1,75,15,7.5,6,52,49,5,"one",8,"Silence of The Lambs","Game of Thrones","Spongebob","Stat100_L1"
"Female","Female",63,100,6.5,"Freshman",4,4,30,0,0,100,103,6.5,20,64,54,7,"one",95,"Forest Gump","Sherlock","Gossip Girl","Stat100_L1"
"Female","Female",62,180,9,"Sophomore",5,3.5,28,1,3,85,60,7.5,30,60,48,5,"thousands",70,"The Sandlot","Rick and Morty","Bob's Burgers","Stat100_L1"
"Female","Female",60,166,7,"Sophomore",4,2.8,20,1,2,100,1,6.5,10,39,38,6,"none",100,"First Response","Friends","Grey's Anatomy","Stat100_L1"
"Female","Female",65,155,8,"Sophomore",5,3,24,1,3,0,41,8,14,47,49,5,"few",25,"500 days of summer","one tree hill","greys anatomy","Stat100_L1"
"Female","Female",66,125,8,"Freshman",1,3.8,26,7,2,80,30,8.5,20,53,56,2,"few",60,"Interstellar","The Office","Friends","Stat100_L1"
"Male","Male",74,205,13,"Freshman",2,4,32,0,2,90,25,9,7,48,48,7,"one",90,"Stepbrothers","The Office","How I met Your Mother","Stat100_L1"
"Female","Female",64,140,7,"Junior",1.5,2.9,25,5,1,110,35,6,20,40,45,7,"few",50,"Forest Gump","The Office","Grey's Anatomy","Stat100_L1"
"Female","Female",66,130,8.5,"Sophomore",7,3.5,21,0,3,60,1000,5.5,14,47,43,7,"millions",80,"Get Out","Insecure","Finding Carter","Stat100_L1"
"Female","Female",65,110,8,"Sophomore",3,3.8,24,0,2,70,15,10,8,48,54,3,"few",100,"Meet the Robinsons","Parks and Rec","Chopped","Stat100_L1"
"Female","Female",65,115,8,"Junior",1,2.9,29,3,5,85,10,7,14,46,46,4,"few",25,"amelie","master of none","mad men","Stat100_L1"
"Male","Male",70,150,9.5,"Sophomore",9,3.8,29,9,3,95,130,9,10,56,57,9,"few",0,"Inception","iCarly","Gossip Girl","Stat100_L1"
"Female","Female",64,100,7,"Sophomore",3,3,24,4,3,72,70,7,15,44,48,6,"none",2,"none","Ozark","Grey's Anatomy","Stat100_L1"
"Male","Male",70,160,12,"Sophomore",6,3.1,23,1,4,105,10,6,7,38,47,3,"dozens",50,"Love and Basketball","Prison Break","Power","Stat100_L1"
"Female","Female",64,107,7,"Freshman",3,3.8,28,0,2,78,8,7,20,53,57,8,"dozens",50,"Hugo","The Office","Family Guy","Stat100_L1"
"Female","Female",67,145,9,"Freshman",3,4,25,6,3,111,5,8,40,47,47,8,"dozens",1,"south paw","one tree hill","gossip girl","Stat100_L1"
"Male","Male",71,180,11.5,"Sophomore",0.5,2.5,32,10,12,130,1000,4,0,50,50,4,"millions",20,"Half Baked","Everyday Struggle","Naruto","Stat100_L1"
"Male","Male",76,195,15,"Sophomore",2.5,3.4,32,0,4,101,1000,7,11,52,59,4,"few",60,"The Imitation Game","Siesta Key","Big Brother","Stat100_L1"
"Female","Female",63,165,7,"Sophomore",0.5,2.9,21,1,2,75,15,5.5,6,58,50,4,"few",65,"my sisters keeper","friends","13 reasons why","Stat100_L1"
"Female","Female",68,155,10,"Freshman",3,3.9,27,0,2,85,25,6.5,22,54,57,9,"few",60,"Devil Wears Prada","New Girl","Riverdale","Stat100_L1"
"Female","Female",64,175,9,"Sophomore",3.5,3,28,0,3,96,150,9.5,15,48,49,7,"millions",60,"Any aamir khan movie","Game of Thrones","Sense8","Stat100_L1"
"Female","Female",63,125,9,"Freshman",3,4,27,2,0,95,0,8.5,20,55,59,2,"hundreds",100,"The Sound of Music","The Office","Friends","Stat100_L1"
"Female","Female",61,120,6.5,"Freshman",3,4,32,4,2,55,40,9.5,20,55,55,7,"few",75,"Mother's Day","Grey's Anatomy","This is us","Stat100_L1"
"Female","Female",63,110,6,"Sophomore",5,4,31,0,1,0,22,7,6,47,51,8,"few",66,"Léon","none","none","Stat100_L1"
"Female","Female",65,116,7.5,"Freshman",4.5,4,28,2,2,110,0,7.5,17,54,54,1,"few",20,"Sing","Bobs Burgers","Criminal Minds","Stat100_L1"
"Female","Female",63,120,8,"Sophomore",3,3.3,25,3,3,100,25,7,20,47,42,2,"few",60,"The Village","How I Met Your Mother","House","Stat100_L1"
"Female","Female",65,120,8,"Sophomore",5,3.5,23,3,4,92,5,8,20,45,46,7,"few",85,"The Martian","Friends","Gilmore Girls","Stat100_L1"
"Female","Female",67,110,5.5,"Freshman",7,3.5,33,0,0,0,1000,7.5,10,50,56,2,"none",50,"渇き","master chef australia","real housewives of toronto","Stat100_L1"
"Female","Female",69,135,8,"Sophomore",1,3.7,29,4,1,100,0,7,20,45,45,5,"one",50,"none","shameless","scandal","Stat100_L1"
"Female","Female",63,144,8,"Freshman",4,3.7,20,4,6,0,0,6,24,54,61,5,"dozens",90,"Brotherly love","Love and hip-hop Atlanta","Basketball wives","Stat100_L1"
"Female","Female",67,160,9,"Sophomore",3,2.9,22,1,3,0,0,6,10,55,63,3,"few",50,"a watch to remember","fosters","the challenge","Stat100_L1"
"Female","Female",65,134,7.5,"Sophomore",2.5,3.6,28,3,2,110,500,8,15,54,55,7,"dozens",40,"Cheaper by the Dozen","Friends","Grey's Anatomy","Stat100_L1"
"Female","Female",65,111,7.5,"Sophomore",4,3,27,0,1,95,5,7.5,30,59,57,7,"one",84,"Pulp Fiction","Shameless","Riverdale","Stat100_L1"
"Female","Female",63,201,7.5,"Senior",2.5,3.3,21,2,0,90,50,6.5,12,48,48,9,"few",50,"Pan's Labyrinth","The Office","Bob's Burgers","Stat100_L1"
"Female","Female",62,120,6,"Sophomore",3.5,3.7,26,2,0,75,25,7,7,58,65,7,"few",80,"Big Hero 6","Parks And Recreation","This is Us","Stat100_L1"
"Female","Female",68,130,9.5,"Sophomore",3,3.7,25,2,3,85,200,8,17,49,51,2,"dozens",40,"Parent Trap","greys anatomy","NCIS","Stat100_L1"
"Female","Female",68,125,8.5,"Freshman",2,4,28,4,2,97,70,9,30,44,45,2,"few",80,"Split","Friends","The Office","Stat100_L1"
"Male","Male",72,240,12,"Freshman",2.5,3,24,3,4,115,14,6.5,7,38,40,8,"one",85,"Shawshank Redemption","Zoo","Flash","Stat100_L1"
"Female","Female",61,100,6,"Freshman",2,4,22,0,1,90,300,7.5,7,50,50,7,"one",97,"none","none","none","Stat100_L1"
"Female","Female",67,125,7.5,"Freshman",2,4,28,8,2,100,100,8,10,51,57,2,"hundreds",100,"The Sound of Music","Riverdale","America's Got Talent","Stat100_L1"
"Male","Male",73,192,12.5,"Sophomore",2,3.3,29,0,2,100,5,6.5,7,53,53,5,"hundreds",100,"The Dark Knight","Game of Thrones","How I Met Your Mother","Stat100_L1"
"Female","Female",64,150,8,"Sophomore",4,3.4,27,4,1,70,20,9,15,44,46,7,"few",10,"Goodfellas","Parks and Recreation","The Simpsons","Stat100_L1"
"Male","Male",72,160,11,"Senior",4,3.1,20,1,2,100,0,7.5,6,58,63,3,"few",40,"Eternal Sunshine of the Spotless Mind","Black Mirror","That 70's show","Stat100_L1"
"Male","Male",72,151,10.5,"Junior",3,4,21,0,1,0,0,7,5,51,51,9,"thousands",10,"LOTR","Game Of Thrones","West World","Stat100_L1"
"Female","Female",66,125,6.5,"Freshman",3,4,26,1,2,95,500,8,26,44,45,7,"thousands",85,"Amelie","The Walking Dead","The Fosters","Stat100_L1"
"Female","Female",63,156,8,"Freshman",3,3.4,27,1,2,45,10,6,10,40,40,1,"few",70,"Eternal Sunshine of the Spotless Mind","The Office","Jersey Shore","Stat100_L1"
"Female","Female",62,120,6.5,"Sophomore",4.5,3,30,1,2,90,5,6.5,20,50,54,7,"dozens",50,"Dunkirk","ER","Shameless","Stat100_L1"
"Female","Female",59,115,6,"Freshman",5,3.8,29,2,1,80,40,6,7,63,63,2,"few",100,"The Princess Bride","How I Met Your Mother","Doctor Who","Stat100_L1"
"Female","Female",66,135,10,"Sophomore",2,3.6,30,3,3,115,15,7.5,10,53,57,8,"few",55,"Mean Girls","Gossip Girl","none","Stat100_L1"
"Female","Female",62,113,7,"Freshman",3,4,24,0,2,85,60,7,30,55,57,5,"one",30,"Whiplash","Jane the Virgin","Bob's Burgers","Stat100_L1"
"Male","Male",67,153,11,"Sophomore",3.5,3.6,16,1,2,80,110,6.5,4,45,45,10,"one",25,"The wolf of wall street","The walking dead","Power","Stat100_L1"
"Female","Female",70,145,10,"Sophomore",2,3.7,26,15,2,85,22,8,12,57,62,5,"few",100,"none","Friends","How I met your mother","Stat100_L1"
"Female","Female",63,112,6.5,"Freshman",2,3.3,32,0,1,92,200,5,10,50,51,7,"one",90,"Titanic","Scandal","Green Arrow","Stat100_L1"
"Male","Male",70,170,9.5,"Sophomore",0.5,2.4,27,6,1,100,4,9.5,6,53,57,7,"hundreds",20,"The Revenant","Game of Thrones","Shameless","Stat100_L1"
"Female","Female",68,115,8,"Sophomore",3,3,31,0,1,120,53,9,8,54,60,7,"few",99,"the blindside","orphan black","two broke girls","Stat100_L1"
"Female","Female",62,106,6.5,"Junior",6.5,3.4,20,0,1,77,5,5.5,6,52,52,8,"few",68,"The Physician","The Office","That 70's Show","Stat100_L1"
"Female","Female",64,150,9,"Freshman",5,4,27,3,3,70,30,7,25,53,56,7,"few",80,"13 Going on 30","Once Upon a Time","Unbreakable Kimmy Schmidt","Stat100_L1"
"Female","Female",61,105,7,"Freshman",1,3.6,24,2,2,80,40,7,8,37,41,2,"one",55,"step up revolution","teen wolf","shameless","Stat100_L1"
"Female","Female",64,129,7.5,"Freshman",1,4,23,4,1,80,10,6,7,56,54,3,"few",60,"Me Before You","The Fosters","Vampire Diaries","Stat100_L1"
"Female","Female",65,130,7.5,"Sophomore",1.5,2.3,22,1,1,90,0,8.5,18,38,39,5,"one",100,"It","Scream","Love and hip hop","Stat100_L1"
"Male","Male",72,153,10.5,"Sophomore",1.5,3,21,4,2,100,11,7,20,56,57,5,"one",25,"Hunger Games","Big Brother","The Challenge","Stat100_L1"
"Female","Female",62,145,7.5,"Sophomore",3,2.8,21,1,1,90,10,7,9,56,55,6,"few",30,"The Book Thief","One Tree Hill","Bojack Horseman","Stat100_L1"
"Male","Male",67,129,9.5,"Sophomore",2,3.3,27,1,1,80,200,8,30,53,51,3,"one",40,"Pride and Prejudice","The Flash","The Arrow","Stat100_L1"
"Female","Female",69,140,11,"Sophomore",3,2.6,28,0,1,70,150,8,2,52,50,8,"few",80,"none","One Tree Hill","Friends","Stat100_L1"
"Female","Female",67,110,8.5,"Freshman",6,4,31,3,0,75,150,7,14,52,54,7,"few",90,"Iron Giant","Stranger Things","Gossip Girl","Stat100_L1"
"Male","Male",64,130,8,"Freshman",1.5,3.1,25,1,3,130,0,8,11,53,53,4,"few",100,"Straight Outta Compton","Entourage","Blue Mountain State","Stat100_L1"
"Female","Female",60,122,7.5,"Sophomore",5,3.6,25,4,2,105,0,9,15,49,49,7,"few",75,"lion","master of none","the office","Stat100_L1"
"Female","Female",63,106,7,"Sophomore",4,2.3,28,0,1,0,60,4,12,45,53,3,"one",60,"Kingsman: The Secret Service","The Flash","Strong Woman Dong Bong Soon","Stat100_L1"
"Female","Female",67,130,8,"Freshman",3.5,4,28,8,3,70,60,8,15,55,57,6,"few",70,"About Time","The Office","How I Met Your Mother","Stat100_L1"
"Female","Female",65,130,8.5,"Junior",4,3.6,21,1,0,75,23,7,30,53,54,3,"few",80,"Love Jones","Insecure","Jane the Virgin","Stat100_L1"
"Male","Male",69,130,10,"Sophomore",2,3.2,25,0,2,40,1000,8,6,48,51,3,"few",10,"Jumper","Friends","The Office","Stat100_L1"
"Female","Female",64,150,8.5,"Freshman",1,3.4,32,0,3,102,150,6,7,52,52,10,"few",87,"Salt","OITNB","modern family","Stat100_L1"
"Female","Female",65,135,8,"Freshman",2,4,29,3,0,104,30,6.5,20,48,55,4,"one",50,"Home Alone","Friends","Criminal Minds","Stat100_L1"
"Female","Female",67,145,8,"Freshman",3.5,4,32,2,1,80,20,6,20,54,55,4,"few",25,"The Little Mermaid","One Tree Hill","Guys Grocery Games","Stat100_L1"
"Male","Male",69,120,9.5,"Sophomore",2,2.7,26,0,2,85,40,7,5,48,48,9,"few",70,"Resevoir Dogs","Rick and Morty","none","Stat100_L1"
"Female","Female",64,135,9,"Sophomore",3,3.2,23,2,1,100,35,7,15,55,57,2,"thousands",100,"Coraline","Parks and Recreation","Ghost Adventures","Stat100_L1"
"Female","Female",66,170,11,"Sophomore",4.5,3,24,5,3,100,200,6,10,46,52,9,"one",25,"Mad Max: Fury Road","Game of Thrones","American Horror Story","Stat100_L1"
"Female","Female",62,110,6,"Freshman",1.5,3.9,32,1,1,80,30,6,16,50,50,9,"few",20,"Nerve","Riverdale","Vampire Diaries","Stat100_L1"
"Female","Female",64,155,7,"Freshman",4,3.9,24,1,1,65,2,6,10,39,40,7,"one",50,"clueless","gossip girl","Jane the virgin","Stat100_L1"
"Female","Female",66,125,6.5,"Sophomore",3.5,3.1,27,4,1,100,14,8.5,12,53,54,4,"one",100,"titanic","the office","criminal minds","Stat100_L1"
