"gender","genderID","height","weight","shoeSize","schoolYear","studyHr","GPA","ACT","pets","siblings","speed","cash","sleep","shoeNums","ageMother","ageFather","random","love","charity","movie","favTV1","favTV2","section"
"Female","Female",65,127,9,"Sophomore",2,3.3,25,1,1,80,100,7,13,53,54,8,"dozens",100,"pearl harbor","The Office","Criminal Minds","Stat100_ONL"
"Female","Female",65,110,7.5,"Freshman",4,3.7,28,0,2,110,20,5,15,50,50,2,"few",50,"none","greys anatomy","white collar","Stat100_ONL"
"Female","Female",62,102,7,"Freshman",2,3.8,32,2,0,0,1,6,10,43,51,7,"few",40,"Lucy","none","none","Stat100_ONL"
"Male","Male",63,123,7.5,"Freshman",6.5,3.6,32,1,1,100,40,7,7,52,48,8,"one",40,"les miserables","Rick and Morty","Friends","Stat100_ONL"
"Female","Female",62,200,7,"Freshman",4,3.7,32,0,0,35,1000,7,9,47,50,4,"hundreds",20,"none","______","___","Stat100_ONL"
"Male","Male",70,190,10.5,"Freshman",3,3,31,1,2,100,50,6.5,10,43,50,7,"one",65,"Dark Knight","The Office","Narcos","Stat100_ONL"
"Female","Female",68,130,8.5,"Freshman",2.5,3.4,28,8,1,90,60,6.5,15,44,53,3,"few",90,"Lord of The Rings","The Office","New Girl","Stat100_ONL"
"Female","Female",69,175,11,"Freshman",3,3.8,32,5,1,120,9,7,10,46,46,7,"few",90,"Harry Potter series","The Office","Friends","Stat100_ONL"
"Female","Female",66,150,7.5,"Senior",1.5,3.5,24,6,1,120,80,10,10,48,52,3,"dozens",50,"Gone with the Wind","Game of Thrones","The Office","Stat100_ONL"
"Female","Female",69,215,10,"Sophomore",1,3.4,22,1,7,65,300,4,6,53,53,7,"few",0,"jeepers creepers 2","grey anatomy","criminal minds","Stat100_ONL"
"Female","Female",66,145,9,"Junior",3,3.3,22,30,3,90,500,9,14,53,57,7,"hundreds",25,"Secretariat","Greys Anatomy","Orange is the New Black","Stat100_ONL"
"Male","Male",70,165,10,"Freshman",2,3.8,26,0,3,90,94,7.5,18,52,52,2,"thousands",70,"Along with the Gods","none","none","Stat100_ONL"
"Female","Female",66,130,7,"Freshman",2,3.8,25,2,4,90,50,8,15,49,49,7,"one",40,"The Choice","Friends","Gossip Girl","Stat100_ONL"
"Male","Male",72,140,11,"Freshman",2,3.9,28,2,3,105,200,8,6,50,50,7,"few",0,"borat","walking dead","trailer park boys","Stat100_ONL"
"Female","Female",67,113,9,"Sophomore",3,2.5,29,2,1,115,20,6,15,52,53,7,"few",80,"wheelman","nikita","how i met your mother","Stat100_ONL"
"Female","Female",62,120,7.5,"Senior",4,3.5,22,1,2,100,20,8,25,53,54,2,"hundreds",80,"The Hunger Games","The Big Bang Theory","The Marvelous Mrs. Maisel","Stat100_ONL"
"Male","Male",72,160,10,"Sophomore",4,3.7,25,0,2,145,40,7,6,53,54,10,"thousands",25,"gone girl","back mirror","discovery channel","Stat100_ONL"
"Female","Female",60,110,6,"Freshman",3.5,3.5,26,0,3,91,20,6,6,48,58,4,"few",50,"LIon","The office","Arrested development","Stat100_ONL"
"Female","Female",68,128,7,"Sophomore",4,3.6,28,1,0,85,73,6,20,53,53,3,"dozens",100,"Harry Potter","Game of Thrones","Sherlock","Stat100_ONL"
"Male","Male",69,160,10.5,"Sophomore",3,3.3,29,0,3,120,19,6,7,49,53,4,"millions",100,"The Room","How I Met Your Mother","The Office","Stat100_ONL"
"Female","Female",67,150,8,"Junior",3,3.6,30,0,2,90,20,8,25,50,53,4,"few",65,"The Green Mile","Grey's Anatomy","This is Us","Stat100_ONL"
"Female","Female",63,164,8.5,"Sophomore",6.5,3.3,28,0,1,70,60,7,10,48,51,2,"few",75,"none","Friends","Riverdale","Stat100_ONL"
"Male","Male",74,155,10,"Junior",1.5,3.1,32,1,0,140,40,8.5,7,50,51,7,"one",20,"none","none","none","Stat100_ONL"
"Female","Female",61,90,6,"Freshman",4,3.3,32,1,4,85,200,8,8,51,56,4,"few",50,"Good Will Hunting","Grey's Anatomy","Stranger Things","Stat100_ONL"
"Male","Male",71,160,12,"Junior",3,2.8,22,3,6,120,5,8.5,6,56,61,3,"dozens",60,"La La Land","Scrubs","That 70s Show","Stat100_ONL"
"Male","Male",68,131,8.5,"Junior",3,2.9,25,0,1,110,20,8,3,55,60,3,"few",20,"Inglorious bastards","breaking bad","rick and morty","Stat100_ONL"
"Female","Female",63,146,9,"Senior",2,3.4,27,2,1,90,100,7,20,47,56,10,"few",50,"Moulin Rouge","The Office","Stranger Things","Stat100_ONL"
"Male","Male",71,143,9.5,"Sophomore",7,3.8,29,0,1,130,4,8,5,49,58,7,"hundreds",100,"3 Idiots (hindi film)","Scrubs","parks and recreation","Stat100_ONL"
"Female","Female",68,140,8.5,"Freshman",3,4,30,0,2,80,20,6,25,53,59,7,"dozens",50,"Elf","The Office","One Tree Hill","Stat100_ONL"
"Female","Female",65,190,8.5,"Freshman",2,3.3,21,6,0,0,83,6.5,19,38,48,7,"one",90,"Ratatouille","Shameless","90210","Stat100_ONL"
"Male","Male",75,188,11.5,"Freshman",5,3.4,28,2,3,110,11,6.5,2,65,65,10,"millions",100,"Speed Racer (2008)","Stranger Things","Twin Peaks","Stat100_ONL"
"Male","Male",71,230,11.5,"Senior",1,3,21,4,0,108,300,7,15,50,48,8,"few",50,"21","One Piece","Narcos","Stat100_ONL"
"Female","Female",62,110,6,"Junior",3,3.2,28,2,2,90,120,9,6,57,57,3,"dozens",75,"Shawshank Redemption","The Office","Freaks and Geeks","Stat100_ONL"
"Female","Female",62,120,6.5,"Freshman",3,3.6,25,0,1,37,20,6,6,50,51,10,"few",50,"Tangled","The Office","The Flash","Stat100_ONL"
"Female","Female",65,120,8,"Freshman",3,3.6,24,15,1,120,5,9,35,45,47,7,"one",25,"Step Brothers","Sons of Anarchy","Weeds","Stat100_ONL"
"Female","Female",64,135,6.5,"Freshman",0.5,3.6,31,0,2,90,30,10,16,50,50,8,"one",100,"Howl's Moving Castle","Parks and Recreation","The Office","Stat100_ONL"
"Female","Female",67,153,9.5,"Sophomore",3,3.6,25,7,1,90,80,6.5,8,40,42,7,"few",15,"The Great Gatsby","Cable Girls","Law and Order","Stat100_ONL"
"Female","Female",68,128,10,"Freshman",3.5,3.8,23,3,2,85,100,9.5,22,52,58,8,"few",90,"the greatest showman","the office","scandal","Stat100_ONL"
"Female","Female",66,130,6.5,"Freshman",3.5,3.7,33,1,0,0,150,7,20,47,50,7,"one",100,"Rear Window","The Modern Family","Fargo","Stat100_ONL"
"Female","Female",71,124,8.5,"Freshman",3,4,26,3,1,92,52,9,23,48,52,3,"few",10,"The Breakfast Club","Shameless","Bojack Horseman","Stat100_ONL"
"Male","Male",69,200,11.5,"Sophomore",3,3.2,32,3,0,115,130,6,10,48,51,6,"few",90,"Saving Private Ryan","Game of Thrones","Stranger Things","Stat100_ONL"
"Female","Female",60,85,5.5,"Junior",3,3.2,28,0,0,85,19,7.5,15,55,65,5,"hundreds",95,"snowpiercer","game of thrones","black mirror","Stat100_ONL"
"Male","Male",68,141,9.5,"Junior",3,3.7,35,0,1,110,0,5.5,8,49,50,7,"thousands",15,"none","none","none","Stat100_ONL"
"Male","Male",76,235,13.5,"Freshman",3,3.7,25,1,2,80,101,6,8,49,54,5,"dozens",40,"Hacksaw Ridge","Friends","Chicago PD","Stat100_ONL"
"Female","Female",65,190,8.5,"Freshman",4,3.8,25,3,2,0,60,7,12,45,50,6,"few",40,"none","Gossip Girl","How to Get Away with Murder","Stat100_ONL"
"Male","Male",66,135,8.5,"Freshman",1,4,24,5,5,80,13,6.5,7,46,48,3,"hundreds",75,"Watch Men","Black Mirror","The End of the F***ing World","Stat100_ONL"
"Female","Female",64,140,7.5,"Freshman",4,3.8,34,1,1,80,50,7,5,50,52,8,"few",100,"none","Black Mirror","The Suite Life of Zack and Cody","Stat100_ONL"
"Female","Female",66,170,9,"Freshman",5,3.5,27,8,1,90,0,7,8,39,39,6,"dozens",25,"The princess bride","Greys anatomy","Buffy the Vampire Slayer","Stat100_ONL"
"Male","Male",71,163,11,"Freshman",1.5,4,30,1,2,85,80,8,9,53,57,8,"thousands",60,"Life of Pi","The Office","Narcos","Stat100_ONL"
"Male","Male",74,175,11.5,"Junior",7,3.7,26,1,2,110,0,7,5,52,54,7,"hundreds",100,"Borat","Game of Thrones","Family Guy","Stat100_ONL"
"Female","Female",61,145,7,"Sophomore",2,2.9,23,12,1,100,300,8,20,40,50,3,"few",40,"Coco","Grey's Anatomy","Shameless","Stat100_ONL"
"Male","Male",69,160,9,"Sophomore",4,3.2,28,1,1,95,4,6.5,8,46,47,6,"dozens",50,"none","Breaking Bad","The office","Stat100_ONL"
"Female","Female",62,88,6.5,"Freshman",6,3.6,34,1,0,80,60,5.5,10,43,48,3,"one",60,"Finding Nemo","New Girl","Grey's Anatomy","Stat100_ONL"
"Male","Male",74,256,13,"Sophomore",2.5,3.2,23,0,1,110,300,6,5,58,53,8,"dozens",10,"Guardians of the Galaxy 2","Family Guy","Rick and Morty","Stat100_ONL"
"Female","Female",62,139,5.5,"Freshman",4.5,3.5,26,4,2,40,50,6,10,42,44,9,"dozens",80,"Addams Family","Bobs Burgers","Bones","Stat100_ONL"
"Female","Female",67,144,8,"Sophomore",1,3.3,21,6,2,90,5,6,4,53,58,2,"few",10,"Fast and Furious","The Walking Dead","Modern Family","Stat100_ONL"
"Female","Female",62,160,7,"Junior",1,3.6,29,8,2,86,20,6,10,54,56,3,"few",25,"The Dark Knight","The Office","Westworld","Stat100_ONL"
"Female","Female",63,127,8,"Sophomore",2,3,25,3,2,93,5,6.5,15,47,49,5,"one",100,"Baby Driver","Criminal Minds","Parks and Recreation","Stat100_ONL"
"Male","Male",72,145,11,"Freshman",2,3.6,31,2,0,120,20,8,8,58,62,3,"one",100,"Argo","Blacklist","Marvel Agents of Shield","Stat100_ONL"
"Female","Female",61,125,7,"Freshman",3,2.6,27,0,1,70,200,6.5,9,40,43,4,"few",80,"harry potter","bobs burgers","game of thrones","Stat100_ONL"
"Female","Female",68,135,8,"Sophomore",4.5,3.8,24,4,2,85,110,8.5,15,49,49,4,"few",50,"The Blind Side","Grey's Anatomy","Friends","Stat100_ONL"
"Female","Female",66,137,8,"Freshman",2,3.4,29,0,2,85,12,6,40,58,57,3,"few",30,"The Belko Experiment","Greys Anatomy","Desperate Housewives","Stat100_ONL"
"Male","Male",71,143,11.5,"Freshman",4,3,32,0,2,60,35,7.5,5,51,53,4,"few",50,"the greatest showman","Arrow","Brooklyn nine nine","Stat100_ONL"
"Female","Female",65,115,8,"Freshman",4,4,31,0,2,0,2,8,10,47,54,3,"few",100,"Now You See Me 2","Stranger Things","none","Stat100_ONL"
"Female","Female",60,105,6.5,"Sophomore",0.5,3,28,0,2,110,900,7,10,47,65,3,"few",25,"La La Land","Parks and Recreation","Blindspot","Stat100_ONL"
"Female","Female",67,142,8,"Freshman",1.5,3.8,24,3,2,80,0,6,10,55,54,7,"few",70,"wonder","new girl","black mirror","Stat100_ONL"
"Male","Male",74,190,11.5,"Sophomore",7,3.5,30,1,3,110,8,7,13,41,60,7,"few",60,"Boyz in the Hood","Prison Break","The Office","Stat100_ONL"
"Male","Male",64,139,8,"Junior",4,3.1,27,4,2,118,1,7.5,12,54,55,4,"thousands",0,"Deadpool","The Flash","The Good Doctor","Stat100_ONL"
"Female","Female",60,110,5,"Graduate",3,3.8,29,0,0,150,0,4,15,51,54,3,"few",60,"Lala Land","Criminal Minds","Fresh off boat","Stat100_ONL"
"Male","Male",69,200,10,"Freshman",2,3.7,31,6,9,22,2,8.5,10,43,42,9,"thousands",2,"none","none","none","Stat100_ONL"
"Female","Female",63,125,7.5,"Freshman",2,3.7,31,0,1,125,28,7,29,47,50,4,"dozens",100,"21 Jump Street","Gossip Girl","90210","Stat100_ONL"
"Male","Male",69,190,9.5,"Senior",5,3.4,22,2,4,76,0,7.5,12,44,44,5,"one",100,"none","the office","trailer park boys","Stat100_ONL"
"Female","Female",67,122,7,"Freshman",2,3.9,32,1,0,0,70,8,11,46,52,2,"millions",0,"Harry Potter","Go fighting","none","Stat100_ONL"
"Female","Female",64,101,7.5,"Senior",8,3.9,29,0,5,0,0,7,8,48,53,2,"one",50,"Interstellar","Black Mirror","Riverdale","Stat100_ONL"
"Female","Female",68,189,10.5,"Sophomore",5,3.3,31,8,1,110,200,6,20,48,48,7,"few",80,"Signs","Law & Order: SVU","Awkward.","Stat100_ONL"
"Male","Male",73,170,11.5,"Freshman",2.5,3.2,30,0,0,110,120,8,6,47,46,2,"few",20,"Interstellar","Shameless","Ray Donovan","Stat100_ONL"
"Female","Female",60,80,4.5,"Sophomore",5,3.6,30,2,0,66,32,6.5,3,46,46,8,"few",1,"none","none","none","Stat100_ONL"
"Female","Female",63,125,6.5,"Freshman",5.5,3.3,27,0,0,85,20,6.5,3,57,60,5,"few",85,"none","criminal minds","modern family","Stat100_ONL"
"Female","Female",66,135,7.5,"Freshman",2.5,3.8,28,2,1,100,50,7,22,53,57,2,"dozens",20,"John Tucker Must Die","Prison Break","Friends","Stat100_ONL"
"Male","Male",72,157,10,"Junior",5,3.8,33,0,1,95,74,8.5,2,59,63,3,"dozens",82,"Mafia","the Deuce","Spongebob","Stat100_ONL"
"Female","Female",67,135,8.5,"Junior",5,3.5,25,3,2,80,5,8,6,59,58,7,"thousands",10,"The Room","Big Little Lies","Sex and the City","Stat100_ONL"
"Female","Female",69,140,10,"Freshman",1.5,3.4,25,2,2,70,20,7.5,20,49,49,7,"one",25,"Just Go With it","One Tree Hill","90210","Stat100_ONL"
"Male","Male",76,170,14.5,"Junior",5,3.5,29,1,3,105,300,6,4,44,60,1,"few",100,"Your Name","none","none","Stat100_ONL"
"Male","Male",78,144,8,"Freshman",1,3.5,30,2,1,0,150,7.5,3,50,50,2,"few",20,"inception","Game of Throne","Walking Dead","Stat100_ONL"
"Male","Male",74,168,12,"Freshman",10,2.5,25,7,1,103,30,6.5,5,40,44,7,"millions",50,"Schindler's list","Stranger Things","Band of Brothers","Stat100_ONL"
"Female","Female",61,136,7,"Junior",4,3.5,20,4,1,110,1,8,25,53,60,7,"few",25,"Get out","Greys Anatomy","Suits","Stat100_ONL"
"Male","Male",73,182,11,"Senior",1,3,22,2,2,90,15,6.5,5,41,44,6,"hundreds",50,"Harry Potter","Game of Thrones","Rick and Morty","Stat100_ONL"
"Male","Male",72,185,10.5,"Senior",5,3.2,27,1,1,100,56,6.5,4,45,48,6,"few",60,"none","house of cards","none","Stat100_ONL"
"Male","Male",67,128,11,"Sophomore",2,3.6,26,3,2,80,10,5.5,6,48,48,2,"one",90,"Les Miserables","Destination Wild","Bizarre Foods","Stat100_ONL"
"Female","Female",66,132,5.5,"Freshman",5,4,32,3,2,0,100,6.5,9,50,50,5,"one",50,"pitch perfect","friends","none","Stat100_ONL"
"Female","Female",62,155,7,"Other",1,4,28,5,2,100,40,5,27,52,52,7,"dozens",85,"Arrival","Parks and Recreation","Jane the Virgin","Stat100_ONL"
"Female","Female",65,132,7.5,"Freshman",10,3.6,31,1,0,0,85,6,10,46,50,6,"none",50,"one and another two","friends","none","Stat100_ONL"
"Female","Female",64,126,6.5,"Freshman",1.5,3.6,26,1,1,90,25,8,27,58,65,3,"one",25,"Spirit: Stallion of the Cimarron","Vampire Diaries","Riverdale","Stat100_ONL"
"Female","Female",62,122,7,"Sophomore",1.5,2.8,29,1,1,90,60,8.5,15,47,53,7,"dozens",30,"forrest gump","shameless","vampire diaries","Stat100_ONL"
"Female","Female",66,90,11,"Sophomore",2,3.6,26,4,2,90,0,8,25,52,52,6,"few",75,"Shutter Island","Scandal","Gossip Girl","Stat100_ONL"
"Female","Female",67,225,9.5,"Sophomore",2,2,26,2,3,85,0,6,8,55,55,3,"one",100,"The Parent Trap","Law and Order: SVU","Grey's Anatomy","Stat100_ONL"
"Male","Male",76,230,13,"Sophomore",1,3.3,28,2,1,101,6,8,5,51,55,8,"few",99,"Hancock","Drake and Josh","Black Mirror","Stat100_ONL"
"Male","Male",72,170,11,"Sophomore",2.5,3.7,24,20,4,100,0,7.5,3,50,60,3,"one",85,"21 Jump Street","The office","How I met your mother","Stat100_ONL"
"Male","Male",70,170,9.5,"Freshman",2,3.6,27,0,2,110,50,6,5,51,52,3,"dozens",25,"batman the dark night rises","the office","family guy","Stat100_ONL"
"Female","Female",65,135,6.5,"Freshman",2.5,3.2,30,1,1,0,6,6,6,50,57,9,"few",20,"harry potter series","grey's anatomy","vampire's diaries","Stat100_ONL"
"Male","Male",72,156,9,"Freshman",1.5,2.6,31,0,1,60,300,7,6,48,49,6,"none",0,"White chicks","The walking dead","blue mountain states","Stat100_ONL"
"Female","Female",62,157,7.5,"Junior",1.5,3.7,27,2,5,75,1,7.5,57,43,59,2,"few",50,"benjamin button","Parks and Recreation","Bones","Stat100_ONL"
"Female","Female",63,110,6.5,"Freshman",3,3.6,27,1,0,60,50,7.5,20,44,45,3,"one",20,"none","none","none","Stat100_ONL"
"Male","Male",67,132,9,"Graduate",0.5,2.7,29,0,4,111,1000,10,4,45,50,7,"dozens",0,"scarface","game of thrones","shameless","Stat100_ONL"
"Male","Male",69,200,10,"Freshman",0.5,3.3,25,0,2,0,37,5,10,44,59,3,"few",85,"Thunderstruck","Grown-ish","Forever","Stat100_ONL"
"Male","Male",68,160,10,"Freshman",1,2.6,28,1,1,80,400,8,70,54,58,5,"dozens",50,"No Tears For The Dead","The Walking Dead","13 Reasons Why","Stat100_ONL"
"Female","Female",64,112,5,"Freshman",3,3.3,25,2,1,0,140,7,12,49,50,7,"few",30,"Fast and furious","Modern Family","House of the Cards","Stat100_ONL"
"Female","Female",63,126,6.5,"Freshman",2.5,2,28,6,3,100,26,7,5,37,36,3,"one",10,"none","The Office","Family Guy","Stat100_ONL"
"Female","Female",71,110,6,"Freshman",5,3.8,29,0,0,0,100,8,8,49,49,5,"few",20,"COCO","The Ellen Show","Running Man","Stat100_ONL"
"Male","Male",70,162,10,"Junior",1,3.1,28,7,1,116,5,7,8,51,62,9,"one",84,"Pearl Harbor","Doctor Who","Kevin (Probably) Saves The World","Stat100_ONL"
"Male","Male",71,165,13,"Freshman",10,3.6,33,0,3,91,65,6.5,5,53,55,2,"millions",50,"Forest Gump","The Office","It's Always Sunny in Philidelphia","Stat100_ONL"
"Male","Male",69,155,12,"Sophomore",3,3.6,29,2,2,100,50,8.5,5,47,51,3,"one",50,"Semi Pro","Sportscenter","Family Guy","Stat100_ONL"
"Male","Male",70,170,9,"Graduate",6,3.5,36,1,0,0,0,7,9,54,54,7,"few",30,"the boat that rock","friends","South Park","Stat100_ONL"
"Female","Female",63,130,6.5,"Junior",1,3.9,28,3,1,100,100,8,12,53,57,9,"one",100,"Titanic","Stranger Things","American Horror Story","Stat100_ONL"
"Male","Male",68,150,8.5,"Senior",0.5,2.9,30,3,1,111,40,8,45,52,54,2,"thousands",5,"Coco","Code Geass","Naruto","Stat100_ONL"
"Male","Other",61,80,4,"Freshman",0,1,12,0,0,20,1,5,2,36,37,3,"few",2,"iron man","hitman","black mirror","Stat100_ONL"
"Male","Male",65,250,8,"Other",0,3,20,10,12,150,0,5,7,60,65,10,"none",0,"none","none","none","Stat100_ONL"
"Female","Female",62,91,5.5,"Freshman",3,3.1,30,0,1,85,0,6,6,51,50,4,"few",50,"Boss Baby","Stranger Things","Black Mirror","Stat100_ONL"
"Female","Female",64,118,7.5,"Freshman",5,3.8,33,0,1,83,15,5.5,15,46,48,7,"few",99,"Interstellar","How I Met Your Mother","Weekly Idol","Stat100_ONL"
"Male","Male",67,120,10,"Freshman",2,3.5,30,4,1,90,0,8,4,56,58,7,"hundreds",10,"Saving Private Ryan","How I Met Your Mother","RIck and Morty","Stat100_ONL"
"Male","Male",70,155,11.5,"Junior",7,3.6,28,2,2,120,90,6,4,50,49,1,"few",80,"The Heat","South Park","Shameless","Stat100_ONL"
"Male","Male",72,165,11.5,"Freshman",2,3.6,26,3,2,90,3,8,5,56,65,5,"dozens",63,"Titanic","Its always sunny in Philadelphia","Black Mirror","Stat100_ONL"
"Male","Male",69,155,9.5,"Freshman",1,3,32,2,1,101,101,7.5,12,51,53,7,"few",30,"Lion King","Friends","Rick and Morty","Stat100_ONL"
"Male","Male",73,190,9.5,"Junior",3,3.3,30,1,0,0,0,6.5,5,43,45,7,"one",50,"the wolf of waltz street","show me the money","none","Stat100_ONL"
"Male","Male",72,160,10,"Sophomore",3.5,3,26,3,2,102,55,8,9,55,55,4,"few",50,"the Dark Knight","Game of thrones","Stranger Things","Stat100_ONL"
"Female","Female",63,120,6.5,"Freshman",2,3.5,29,0,2,80,200,8,10,46,45,9,"few",75,"Black Swan","Friends","The Office","Stat100_ONL"
"Female","Female",63,135,7.5,"Freshman",2,3.8,28,8,2,105,40,8,19,48,48,9,"few",50,"The Great Gatsby","New Girl","Friends","Stat100_ONL"
"Male","Male",70,175,11.5,"Freshman",2,3.5,27,11,2,0,15,7,15,47,49,3,"few",90,"Step brothers","How i met your mother","Friends","Stat100_ONL"
"Female","Female",63,112,7,"Sophomore",4.5,3.6,31,3,1,0,700,7,8,46,46,7,"few",10,"none","none","none","Stat100_ONL"
"Male","Male",70,185,11.5,"Sophomore",5,3.8,26,9,2,112,30,6,9,52,52,7,"hundreds",70,"Inglorious Basterds","Mad Men","Game of Thrones","Stat100_ONL"
"Male","Male",66,150,9.5,"Freshman",6,3.6,29,0,2,80,100,7,5,47,46,3,"few",75,"none","Twin Peaks","Oprah","Stat100_ONL"
"Female","Female",62,175,7.5,"Freshman",0,3.4,32,3,1,70,70,6,5,50,49,4,"few",80,"Hurricane Bianca","The Office","Rupaul's Drag Race","Stat100_ONL"
"Female","Female",69,140,9.5,"Sophomore",5,3.9,29,3,1,95,20,8,30,50,52,7,"few",85,"Bridesmaids","New Girl","Fixer Upper","Stat100_ONL"
"Female","Female",66,154,8.5,"Sophomore",4,3.9,28,2,1,85,45,7.5,16,51,51,2,"dozens",100,"The Grand Budapest Hotel","The Office","Gilmore Girls","Stat100_ONL"
"Male","Male",69,160,10,"Freshman",1,3,32,1,2,75,200,8,5,43,45,4,"none",65,"none","none","none","Stat100_ONL"
"Male","Male",70,185,11,"Senior",3,3,29,0,3,105,120,6,8,49,50,10,"millions",80,"Hot Tub Time Machine 2","Friends","The Office","Stat100_ONL"
"Female","Female",67,149,8,"Freshman",1,3.4,20,1,3,85,30,6,10,40,39,6,"few",35,"none","grey's anatomy","shameless","Stat100_ONL"
"Female","Female",59,95,6.5,"Freshman",2,4,28,1,1,0,41,6,9,40,48,3,"few",100,"Forrest Gump","none","nonce","Stat100_ONL"
"Female","Female",69,140,9.5,"Junior",5,3.2,32,4,1,75,50,6.5,20,64,64,6,"hundreds",80,"Howl's Moving Castle","Spongebob","Stranger Things","Stat100_ONL"
"Male","Male",75,212,13,"Sophomore",2,3.3,27,4,3,135,0,8,7,52,53,6,"few",100,"The Shawshank Redepmtion","The Simpsons","Prison Break","Stat100_ONL"
"Male","Male",72,275,13,"Freshman",2.5,3.1,29,3,0,108,0,7,5,42,42,8,"thousands",50,"Arrival","Criminal Minds","Stranger Things","Stat100_ONL"
"Female","Female",60,100,5,"Sophomore",1,3.7,31,1,1,120,300,5,20,50,55,2,"one",5,"narnia","friends","secret","Stat100_ONL"
"Female","Female",69,150,9,"Freshman",2.5,3.3,29,1,2,90,500,6,5,51,52,7,"few",15,"Harry Potter","The Office","Friends","Stat100_ONL"
"Female","Female",66,180,6,"Junior",3,1.7,24,0,2,145,25,6,20,50,51,3,"one",100,"Training Day","Big Little Lies","Power","Stat100_ONL"
"Male","Male",67,160,10,"Sophomore",0,3.6,24,1,1,101,300,5.5,5,50,50,6,"dozens",0,"Pan's Labyrinth","Rick and Morty","American Dad","Stat100_ONL"
"Male","Male",70,145,11.5,"Freshman",2,3,23,0,2,65,10,6,8,54,51,7,"few",100,"Guardians of the Galaxy","The Big Bang Theory","How I Met Your Mother","Stat100_ONL"
"Female","Female",65,120,7,"Freshman",4,4,30,2,0,70,80,8,11,43,50,8,"few",25,"Now you see me 2","Friends","The Big Bang Theory","Stat100_ONL"
"Female","Female",61,127,7,"Sophomore",0,3.1,26,4,2,110,120,7,6,52,41,7,"few",50,"The Notebook","Law & Order SVU","How I met your mother","Stat100_ONL"
"Male","Male",70,168,9,"Freshman",10,2.7,23,1,2,105,55,6.5,8,40,40,4,"one",100,"Interstellar","Stranger Things","none","Stat100_ONL"
"Male","Male",75,200,13,"Sophomore",3,3,31,1,5,100,4,7,13,43,44,7,"hundreds",5,"Interstellar","The Office","It's Always Sunny in Philiadelphia","Stat100_ONL"
"Female","Female",66,89,5,"Freshman",1,3.6,32,1,0,0,0,6.5,31,43,49,7,"one",80,"One Day","Friends","Modern family","Stat100_ONL"
"Female","Female",66,125,7.5,"Freshman",2,3.9,28,2,3,80,20,9,10,55,57,3,"dozens",10,"what happened to Monday","grey anatomy","monk","Stat100_ONL"
"Female","Female",64,155,8,"Freshman",3,3.7,26,6,3,120,120,9,15,57,49,8,"dozens",50,"Step Brothers","Game of Thrones","The Walking Dead","Stat100_ONL"
"Male","Female",74,82,6.5,"Senior",1.5,1.3,16,11,6,27,13,9.5,6,41,49,5,"few",1,"hands","black mirror","jesus","Stat100_ONL"
"Female","Female",65,140,8,"Freshman",4,3.8,33,6,1,80,40,6.5,8,53,53,7,"one",80,"Lord of the Rings","RWBY","Aria","Stat100_ONL"
